"ఒక రోజు నది వడ్డున, ఆయనకి ఒక బాలకుడు కనిపిస్తాడు.",ఒక రోజు నది ఒడ్డున ఆయనకు ఒక బాలుడు కనిపిస్తాడు.,
"ఆ బాలకుడి వద్దకు వెళ్ళినప్పడు, ఆ బాలకుడు తన పేరు దేవ్రతుడు అనేసి, తను గంగా యొక్క కొడుకు అని చెబుతాడు.","ఆ బాలుడి వద్దకు వెళ్లినప్పుడు, అతను తన పేరు దేవవ్రతుడు అని, తాను గంగా యొక్క కొడుకు అని చెబుతాడు.",
"ఆనంతంతో శాంతను కొడుకుని కౌగలించుకుంటాడు, రాజ్యం అంతా ఆనందంతో సంభరాలు చేసుకుంటారు.","ఆనందంతో శాంతను తన కొడుకుని కౌగిలించుకుంటాడు, రాజ్యం అంతా ఆనందంతో సంబరాలు చేసుకుంటారు.",
తండ్రి దగ్గర కొడుకు ప్రశాంతంగా ఉంటాడు.,తండ్రి దగ్గర కొడుకు ప్రశాంతంగా ఉంటాడు.,
కొంత కాలం తర్వాత శాంతను రాజ్యంలో తిరుగుతున్నపుడు ఆయనకి ఇంకొక మహిళ కనిపిస్తుంది.,కొంత కాలం తర్వాత శాంతను రాజ్యంలో తిరుగుతున్నపుడు ఆయనకి ఇంకొక మహిళ కనిపిస్తుంది.,
ఆ యువతి వద్దకు ఆయన చేరుకొని పెళ్ళి గురించి చెబుతాడు.,ఆ యువతి వద్దకు ఆయన చేరుకొని పెళ్ళి గురించి చెబుతాడు.,
ఆ యువతి పేరే సత్యవతి (లేదా) మత్స్యగంధి .,ఆ యువతి పేరే సత్యవతి (లేదా) మత్స్యగంధి .,
"తను వచ్చేసి వాళ్ళ నాన్న గారిని అడగమని చెబుతుంది, తన నాన్న చేసుకునే అబ్బాయినే పెళ్ళి చేసుకుంటా అని చెప్తుంది (చెబుతుంది).","తను వచ్చేసి వాళ్ల నాన్నగారిని అడగమని చెబుతుంది, తన నాన్న ఎంచే అబ్బాయినే పెళ్లి చేసుకుంటానని చెబుతుంది.",
వారి నాన్న వద్దికి వెళ్ళినప్పడు ఆయన వచ్చేసి తన మనవుడినే రాజు లాగా నియమించాలి అనేసి శరతు పెడతాడు.,వారి నాన్న వద్దకు వెళ్లినప్పుడు ఆయన తన మనవడినే రాజుగా నియమించాలి అని షరతు పెడతాడు.,
"కొడుకు కి అన్యాయం చేయలేక, రాజ్యానికి తిరిగి వచ్చేస్తాడు.","కొడుకుకి అన్యాయం చేయలేక, రాజ్యానికి తిరిగి వస్తాడు.",
